date,AUDUSD,EURUSD,GBPUSD,JPYUSD,NZDUSD,USDCAD,USDCHF,USDNOK,USDSEK
2024-09-10T00:00:00.000000000,0.6657878756523132,1.1037527322769165,1.307138204574585,0.0069843619130551815,0.6142317652702332,1.3564000129699707,0.8494499921798706,10.840189933776855,10.372529983520508
2024-09-11T00:00:00.000000000,0.6653298139572144,1.1020983457565308,1.3080273866653442,0.007030668202787638,0.6150099039077759,1.3609600067138672,0.8466200232505798,10.811059951782227,10.347729682922363
2024-09-12T00:00:00.000000000,0.6676998138427734,1.1010911464691162,1.3039510250091553,0.007013114634901285,0.6132185459136963,1.3578399419784546,0.8525999784469604,10.856120109558105,10.388270378112793
2024-09-13T00:00:00.000000000,0.6726899147033691,1.1077877283096313,1.313232183456421,0.0070671881549060345,0.6187008619308472,1.3575799465179443,0.8498799800872803,10.707429885864258,10.261320114135742
2024-09-16T00:00:00.000000000,0.6713797450065613,1.1088441610336304,1.3137997388839722,0.00710277771577239,0.6164087653160095,1.3577699661254883,0.8476999998092651,10.618840217590332,10.211270332336426
2024-09-17T00:00:00.000000000,0.6751897931098938,1.1129536628723145,1.3210737705230713,0.00710277771577239,0.6196094155311584,1.3586299419403076,0.8445799946784973,10.590299606323242,10.177499771118164
2024-09-18T00:00:00.000000000,0.6762696504592896,1.1123099327087402,1.3167423009872437,0.0070415097288787365,0.619398295879364,1.3592100143432617,0.8463299870491028,10.579090118408203,10.177129745483398
2024-09-19T00:00:00.000000000,0.676369845867157,1.1114816665649414,1.3201146125793457,0.007007217034697533,0.6208904981613159,1.3610700368881226,0.8472999930381775,10.587039947509766,10.202939987182617
2024-09-20T00:00:00.000000000,0.6809576749801636,1.1161960363388062,1.328179955482483,0.006999957840889692,0.6237019300460815,1.3562699556350708,0.8477799892425537,10.50100040435791,10.150930404663086
2024-09-23T00:00:00.000000000,0.6809993982315063,1.1160838603973389,1.331398367881775,0.006944251712411642,0.6236202716827393,1.3564200401306152,0.8508999943733215,10.472800254821777,10.164509773254395
